timepoint,date,river,treatment,point,replicate,rainfall.mm,water+total.K.K2O.g,soil.C,soil.K.K2O,soil.N.NO3.NH4,soil.P.P2O5,water+total.N.NO3.NH4,water+total.P.P2O5,water+total.K.K2O.g
na-post1/2,04/08/2020,PLPE,D,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,05/08/2020,PLPE,A,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,05/08/2020,PLPE,A,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,05/08/2020,PLPE,A,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,05/08/2020,PLPE,A,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,05/08/2020,PLPE,B,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,05/08/2020,PLPE,B,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,05/08/2020,PLPE,B,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,05/08/2020,PLPE,B,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,05/08/2020,PLPE,C,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,05/08/2020,PLPE,C,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,05/08/2020,PLPE,C,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,05/08/2020,PLPE,C,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,05/08/2020,PLPE,D,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,05/08/2020,PLPE,D,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,05/08/2020,PLPE,D,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,05/08/2020,PLPE,D,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,06/08/2020,PLPE,A,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,06/08/2020,PLPE,A,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,06/08/2020,PLPE,A,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,06/08/2020,PLPE,A,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,06/08/2020,PLPE,B,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,06/08/2020,PLPE,B,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,06/08/2020,PLPE,B,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,06/08/2020,PLPE,B,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,06/08/2020,PLPE,C,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,06/08/2020,PLPE,C,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,06/08/2020,PLPE,C,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,06/08/2020,PLPE,C,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,06/08/2020,PLPE,D,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,06/08/2020,PLPE,D,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,06/08/2020,PLPE,D,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,06/08/2020,PLPE,D,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,07/08/2020,PLPE,A,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,07/08/2020,PLPE,A,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,07/08/2020,PLPE,A,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,07/08/2020,PLPE,A,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,07/08/2020,PLPE,B,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,07/08/2020,PLPE,B,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,07/08/2020,PLPE,B,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,07/08/2020,PLPE,B,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,07/08/2020,PLPE,C,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,07/08/2020,PLPE,C,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,07/08/2020,PLPE,C,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,07/08/2020,PLPE,C,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,07/08/2020,PLPE,D,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,07/08/2020,PLPE,D,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,07/08/2020,PLPE,D,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,07/08/2020,PLPE,D,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,08/08/2020,PLPE,A,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,08/08/2020,PLPE,A,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,08/08/2020,PLPE,A,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,08/08/2020,PLPE,A,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,08/08/2020,PLPE,B,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,08/08/2020,PLPE,B,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,08/08/2020,PLPE,B,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,08/08/2020,PLPE,B,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,08/08/2020,PLPE,C,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,08/08/2020,PLPE,C,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,08/08/2020,PLPE,C,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,08/08/2020,PLPE,C,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,08/08/2020,PLPE,D,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,08/08/2020,PLPE,D,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,08/08/2020,PLPE,D,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,08/08/2020,PLPE,D,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,09/08/2020,PLPE,A,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,09/08/2020,PLPE,A,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,09/08/2020,PLPE,A,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,09/08/2020,PLPE,A,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,09/08/2020,PLPE,B,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,09/08/2020,PLPE,B,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,09/08/2020,PLPE,B,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,09/08/2020,PLPE,B,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,09/08/2020,PLPE,C,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,09/08/2020,PLPE,C,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,09/08/2020,PLPE,C,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,09/08/2020,PLPE,C,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,09/08/2020,PLPE,D,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,09/08/2020,PLPE,D,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,09/08/2020,PLPE,D,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,09/08/2020,PLPE,D,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,10/08/2020,PLPE,A,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,10/08/2020,PLPE,A,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,10/08/2020,PLPE,A,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,10/08/2020,PLPE,A,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,10/08/2020,PLPE,B,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,10/08/2020,PLPE,B,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,10/08/2020,PLPE,B,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,10/08/2020,PLPE,B,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,10/08/2020,PLPE,C,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,10/08/2020,PLPE,C,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,10/08/2020,PLPE,C,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,10/08/2020,PLPE,C,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,10/08/2020,PLPE,D,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,10/08/2020,PLPE,D,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,10/08/2020,PLPE,D,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,10/08/2020,PLPE,D,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,11/08/2020,PLPE,A,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,11/08/2020,PLPE,A,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,11/08/2020,PLPE,A,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,11/08/2020,PLPE,A,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,11/08/2020,PLPE,B,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,11/08/2020,PLPE,B,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,11/08/2020,PLPE,B,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,11/08/2020,PLPE,B,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,11/08/2020,PLPE,C,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,11/08/2020,PLPE,C,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,11/08/2020,PLPE,C,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,11/08/2020,PLPE,C,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,11/08/2020,PLPE,D,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,11/08/2020,PLPE,D,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,11/08/2020,PLPE,D,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,11/08/2020,PLPE,D,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,12/08/2020,PLPE,A,buffer.core,1,22.6,0.06,7.56,0.06,0.65,0.23,0.01,0,0.06
na-post1/2,12/08/2020,PLPE,A,buffer.core,2,22.6,0.07,6.76,0.06,0.56,0.23,0,0,0.07
na-post1/2,12/08/2020,PLPE,A,OP.edge,1,22.6,0.77,22.09,0.2,1.96,1.15,2.42,0.58,0.77
na-post1/2,12/08/2020,PLPE,A,OP.edge,2,22.6,0.21,19.64,0.23,1.58,1.08,0.13,0.02,0.21
na-post1/2,12/08/2020,PLPE,B,buffer.core,1,22.6,2.32,38.86,0.29,3.36,1.24,0.16,0.09,2.32
na-post1/2,12/08/2020,PLPE,B,buffer.core,2,22.6,0.14,27.67,0.36,2.46,1.15,0.03,0.01,0.14
na-post1/2,12/08/2020,PLPE,B,OP.edge,1,22.6,0.06,31.61,0.31,2.6,1.03,0.02,0,0.06
na-post1/2,12/08/2020,PLPE,B,OP.edge,2,22.6,0.72,18.96,0.12,1.76,1.15,0.37,0.01,0.72
na-post1/2,12/08/2020,PLPE,C,buffer.core,1,22.6,0.06,33.88,0.37,2.84,1.37,0.01,0,0.06
na-post1/2,12/08/2020,PLPE,C,buffer.core,2,22.6,0.72,56.64,0.17,3.78,0.46,0.15,0.04,0.72
na-post1/2,12/08/2020,PLPE,C,OP.edge,1,22.6,0.31,29.36,0.19,2.1,1.58,0.07,0.01,0.31
na-post1/2,12/08/2020,PLPE,C,OP.edge,2,22.6,0.08,38.99,0.3,2.67,0.76,0.03,0.01,0.08
na-post1/2,12/08/2020,PLPE,D,buffer.core,1,22.6,0.92,31.56,0.2,2.02,0.32,0.06,0.04,0.92
na-post1/2,12/08/2020,PLPE,D,buffer.core,2,22.6,0.08,15.55,0.2,2.59,0.55,0.01,0,0.08
na-post1/2,12/08/2020,PLPE,D,OP.edge,1,22.6,0.08,20.6,0.08,1.98,1.05,0.01,0,0.08
na-post1/2,12/08/2020,PLPE,D,OP.edge,2,22.6,0.46,22.33,0.12,2.07,0.23,0.12,0.03,0.46
na-post1/2,13/08/2020,PLPE,A,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,13/08/2020,PLPE,A,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,13/08/2020,PLPE,A,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,13/08/2020,PLPE,A,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,13/08/2020,PLPE,B,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,13/08/2020,PLPE,B,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,13/08/2020,PLPE,B,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,13/08/2020,PLPE,B,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,13/08/2020,PLPE,C,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,13/08/2020,PLPE,C,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,13/08/2020,PLPE,C,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,13/08/2020,PLPE,C,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,13/08/2020,PLPE,D,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,13/08/2020,PLPE,D,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,13/08/2020,PLPE,D,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,13/08/2020,PLPE,D,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,14/08/2020,PLPE,A,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,14/08/2020,PLPE,A,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,14/08/2020,PLPE,A,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,14/08/2020,PLPE,A,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,14/08/2020,PLPE,B,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,14/08/2020,PLPE,B,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,14/08/2020,PLPE,B,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,14/08/2020,PLPE,B,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,14/08/2020,PLPE,C,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,14/08/2020,PLPE,C,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,14/08/2020,PLPE,C,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,14/08/2020,PLPE,C,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,14/08/2020,PLPE,D,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,14/08/2020,PLPE,D,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,14/08/2020,PLPE,D,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,14/08/2020,PLPE,D,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,15/08/2020,PLPE,A,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,15/08/2020,PLPE,A,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,15/08/2020,PLPE,A,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,15/08/2020,PLPE,A,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,15/08/2020,PLPE,B,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,15/08/2020,PLPE,B,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,15/08/2020,PLPE,B,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,15/08/2020,PLPE,B,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,15/08/2020,PLPE,C,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,15/08/2020,PLPE,C,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,15/08/2020,PLPE,C,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,15/08/2020,PLPE,C,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,15/08/2020,PLPE,D,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,15/08/2020,PLPE,D,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,15/08/2020,PLPE,D,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,15/08/2020,PLPE,D,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,16/08/2020,PLPE,A,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,16/08/2020,PLPE,A,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,16/08/2020,PLPE,A,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,16/08/2020,PLPE,A,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,16/08/2020,PLPE,B,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,16/08/2020,PLPE,B,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,16/08/2020,PLPE,B,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,16/08/2020,PLPE,B,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,16/08/2020,PLPE,C,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,16/08/2020,PLPE,C,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,16/08/2020,PLPE,C,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,16/08/2020,PLPE,C,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,16/08/2020,PLPE,D,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,16/08/2020,PLPE,D,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,16/08/2020,PLPE,D,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,16/08/2020,PLPE,D,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,17/08/2020,PLPE,A,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,17/08/2020,PLPE,A,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,17/08/2020,PLPE,A,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,17/08/2020,PLPE,A,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,17/08/2020,PLPE,B,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,17/08/2020,PLPE,B,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,17/08/2020,PLPE,B,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,17/08/2020,PLPE,B,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,17/08/2020,PLPE,C,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,17/08/2020,PLPE,C,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,17/08/2020,PLPE,C,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,17/08/2020,PLPE,C,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,17/08/2020,PLPE,D,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,17/08/2020,PLPE,D,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,17/08/2020,PLPE,D,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,17/08/2020,PLPE,D,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,18/08/2020,PLPE,A,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,18/08/2020,PLPE,A,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,18/08/2020,PLPE,A,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,18/08/2020,PLPE,A,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,18/08/2020,PLPE,B,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,18/08/2020,PLPE,B,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,18/08/2020,PLPE,B,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,18/08/2020,PLPE,B,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,18/08/2020,PLPE,C,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,18/08/2020,PLPE,C,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,18/08/2020,PLPE,C,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,18/08/2020,PLPE,C,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,18/08/2020,PLPE,D,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,18/08/2020,PLPE,D,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,18/08/2020,PLPE,D,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,18/08/2020,PLPE,D,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,19/08/2020,PLPE,A,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,19/08/2020,PLPE,A,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,19/08/2020,PLPE,A,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,19/08/2020,PLPE,A,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,19/08/2020,PLPE,B,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,19/08/2020,PLPE,B,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,19/08/2020,PLPE,B,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,19/08/2020,PLPE,B,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,19/08/2020,PLPE,C,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,19/08/2020,PLPE,C,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,19/08/2020,PLPE,C,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,19/08/2020,PLPE,C,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,19/08/2020,PLPE,D,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,19/08/2020,PLPE,D,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,19/08/2020,PLPE,D,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,19/08/2020,PLPE,D,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,20/08/2020,PLPE,A,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,20/08/2020,PLPE,A,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,20/08/2020,PLPE,A,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,20/08/2020,PLPE,A,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,20/08/2020,PLPE,B,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,20/08/2020,PLPE,B,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,20/08/2020,PLPE,B,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,20/08/2020,PLPE,B,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,20/08/2020,PLPE,C,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,20/08/2020,PLPE,C,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,20/08/2020,PLPE,C,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,20/08/2020,PLPE,C,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,20/08/2020,PLPE,D,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,20/08/2020,PLPE,D,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,20/08/2020,PLPE,D,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,20/08/2020,PLPE,D,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,21/08/2020,PLPE,A,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,21/08/2020,PLPE,A,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,21/08/2020,PLPE,A,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,21/08/2020,PLPE,A,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,21/08/2020,PLPE,B,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,21/08/2020,PLPE,B,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,21/08/2020,PLPE,B,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,21/08/2020,PLPE,B,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,21/08/2020,PLPE,C,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,21/08/2020,PLPE,C,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,21/08/2020,PLPE,C,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,21/08/2020,PLPE,C,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,21/08/2020,PLPE,D,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,21/08/2020,PLPE,D,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,21/08/2020,PLPE,D,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,21/08/2020,PLPE,D,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,22/08/2020,PLPE,A,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,22/08/2020,PLPE,A,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,22/08/2020,PLPE,A,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,22/08/2020,PLPE,A,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,22/08/2020,PLPE,B,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,22/08/2020,PLPE,B,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,22/08/2020,PLPE,B,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,22/08/2020,PLPE,B,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,22/08/2020,PLPE,C,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,22/08/2020,PLPE,C,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,22/08/2020,PLPE,C,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,22/08/2020,PLPE,C,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,22/08/2020,PLPE,D,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,22/08/2020,PLPE,D,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,22/08/2020,PLPE,D,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,22/08/2020,PLPE,D,OP.edge,2,0,0,0,0,0,0,0,0,0
