timepoint,date,river,treatment,side,transect,point,time,station,Temp.C,RH.perncen
post2,29/03/2022,PLPE,D,na,na,na,23:00:00,sub,24,99
post2,12/10/2021,PLPE,A,na,na,na,14:00:00,sub,33.73,57
post2,29/03/2022,PLPE,B,na,na,na,00:00:00,sub,23.1,98.7
post2,12/10/2021,PLPE,A,na,na,na,12:00:00,sub,33.105,58.1
post2,29/03/2022,PLPE,B,na,na,na,01:00:00,sub,22.9,98.9
post2,12/10/2021,PLPE,A,na,na,na,15:00:00,sub,32.355,66.6
post2,29/03/2022,PLPE,B,na,na,na,02:00:00,sub,22.6,99.1
post2,12/10/2021,PLPE,A,na,na,na,16:00:00,sub,31.58611111,72.3
post2,29/03/2022,PLPE,B,na,na,na,03:00:00,sub,22.4,99.5
post2,12/10/2021,PLPE,A,na,na,na,11:00:00,sub,31.20388889,69.2
post2,29/03/2022,PLPE,B,na,na,na,04:00:00,sub,22.6,99.7
post2,12/10/2021,PLPE,A,na,na,na,10:00:00,sub,30.79777778,77.3
post2,29/03/2022,PLPE,B,na,na,na,05:00:00,sub,23.2,99.8
post2,12/10/2021,PLPE,A,na,na,na,17:00:00,sub,30.545,78
post2,29/03/2022,PLPE,B,na,na,na,06:00:00,sub,23.1,100
post2,12/10/2021,PLPE,A,na,na,na,09:00:00,sub,29.14,76.5
post2,29/03/2022,PLPE,B,na,na,na,07:00:00,sub,23.8,100
post2,12/10/2021,PLPE,A,na,na,na,18:00:00,sub,28.295,89.4
post2,29/03/2022,PLPE,B,na,na,na,08:00:00,sub,26.7,97.4
post2,12/10/2021,PLPE,A,na,na,na,19:00:00,sub,26.57277778,96
post2,29/03/2022,PLPE,B,na,na,na,09:00:00,sub,29.5,86.9
post2,12/10/2021,PLPE,A,na,na,na,08:00:00,sub,25.86611111,91.1
post2,29/03/2022,PLPE,B,na,na,na,10:00:00,sub,30.8,83
post2,12/10/2021,PLPE,A,na,na,na,20:00:00,sub,25.67111111,98.1
post2,29/03/2022,PLPE,B,na,na,na,11:00:00,sub,33.7,71.4
post2,12/10/2021,PLPE,A,na,na,na,01:00:00,sub,25.23388889,88.3
post2,29/03/2022,PLPE,B,na,na,na,12:00:00,sub,34.9,60.6
post2,12/10/2021,PLPE,A,na,na,na,21:00:00,sub,25.23388889,99.1
post2,29/03/2022,PLPE,B,na,na,na,13:00:00,sub,33.7,63.5
post2,12/10/2021,PLPE,A,na,na,na,23:00:00,sub,24.84722222,98.7
post2,29/03/2022,PLPE,B,na,na,na,14:00:00,sub,30.5,82.4
post2,12/10/2021,PLPE,A,na,na,na,00:00:00,sub,24.82277778,94.4
post2,29/03/2022,PLPE,B,na,na,na,15:00:00,sub,34.6,65.2
post2,12/10/2021,PLPE,A,na,na,na,02:00:00,sub,24.75,88.2
post2,29/03/2022,PLPE,B,na,na,na,16:00:00,sub,33.6,69.1
post2,12/10/2021,PLPE,A,na,na,na,22:00:00,sub,24.67722222,99.4
post2,29/03/2022,PLPE,B,na,na,na,17:00:00,sub,32.8,71.3
post2,12/10/2021,PLPE,A,na,na,na,03:00:00,sub,23.4,93.8
post2,29/03/2022,PLPE,B,na,na,na,18:00:00,sub,29.5,84.5
post2,12/10/2021,PLPE,A,na,na,na,07:00:00,sub,22.63277778,100
post2,29/03/2022,PLPE,B,na,na,na,19:00:00,sub,26.7,92.8
post2,12/10/2021,PLPE,A,na,na,na,04:00:00,sub,22.48888889,98.3
post2,29/03/2022,PLPE,B,na,na,na,20:00:00,sub,25.6,95.7
post2,12/10/2021,PLPE,A,na,na,na,05:00:00,sub,22.03388889,99.3
post2,29/03/2022,PLPE,B,na,na,na,21:00:00,sub,25.2,97
post2,12/10/2021,PLPE,A,na,na,na,06:00:00,sub,21.31777778,99.9
post2,29/03/2022,PLPE,B,na,na,na,22:00:00,sub,24.8,97.7
post2,13/10/2021,PLPE,A,na,na,na,13:00:00,sub,34.995,57.3
post2,29/03/2022,PLPE,B,na,na,na,23:00:00,sub,24.5,98.1
post2,29/03/2022,PLPE,C,na,na,na,00:00,sub,23,99.5
post2,29/03/2022,PLPE,C,na,na,na,01:00,sub,22.7,100
post2,29/03/2022,PLPE,C,na,na,na,02:00,sub,22.3,100
post2,29/03/2022,PLPE,C,na,na,na,03:00,sub,22.4,100
post2,29/03/2022,PLPE,C,na,na,na,04:00,sub,22.3,100
post2,29/03/2022,PLPE,C,na,na,na,05:00,sub,23.7,100
post2,29/03/2022,PLPE,C,na,na,na,06:00,sub,22.9,100
post2,29/03/2022,PLPE,C,na,na,na,07:00,sub,23.7,100
post2,29/03/2022,PLPE,C,na,na,na,08:00,sub,27.7,96.3
post2,29/03/2022,PLPE,C,na,na,na,09:00,sub,30.1,86.6
post2,29/03/2022,PLPE,C,na,na,na,10:00,sub,31.1,84.1
post2,29/03/2022,PLPE,C,na,na,na,11:00,sub,32.9,75
post2,29/03/2022,PLPE,C,na,na,na,12:00,sub,33.6,66.9
post2,29/03/2022,PLPE,C,na,na,na,13:00,sub,33.1,69.5
post2,29/03/2022,PLPE,C,na,na,na,14:00,sub,30.6,82.3
post2,29/03/2022,PLPE,C,na,na,na,15:00,sub,34.2,68.8
post2,29/03/2022,PLPE,C,na,na,na,16:00,sub,32.9,72.9
post2,29/03/2022,PLPE,C,na,na,na,17:00,sub,32.4,76.5
post2,29/03/2022,PLPE,C,na,na,na,18:00,sub,29.2,86.4
post2,29/03/2022,PLPE,C,na,na,na,19:00,sub,26.4,94
post2,29/03/2022,PLPE,C,na,na,na,20:00,sub,25.7,96.5
post2,29/03/2022,PLPE,C,na,na,na,21:00,sub,25.2,97.8
post2,29/03/2022,PLPE,C,na,na,na,22:00,sub,24.8,98.4
post2,29/03/2022,PLPE,C,na,na,na,23:00,sub,24.3,99
post2,30/03/2022,PLPE,D,na,na,na,00:00:00,sub,23,100
post2,30/03/2022,PLPE,D,na,na,na,01:00:00,sub,23,100
post2,30/03/2022,PLPE,D,na,na,na,02:00:00,sub,23,100
post2,30/03/2022,PLPE,D,na,na,na,03:00:00,sub,22,100
post2,30/03/2022,PLPE,D,na,na,na,04:00:00,sub,22,100
post2,30/03/2022,PLPE,D,na,na,na,05:00:00,sub,22,100
post2,30/03/2022,PLPE,D,na,na,na,06:00:00,sub,22,100
post2,30/03/2022,PLPE,D,na,na,na,07:00:00,sub,23,100
post2,30/03/2022,PLPE,D,na,na,na,08:00:00,sub,30,94
post2,30/03/2022,PLPE,D,na,na,na,09:00:00,sub,31,84
post2,30/03/2022,PLPE,D,na,na,na,10:00:00,sub,31,79
post2,30/03/2022,PLPE,D,na,na,na,11:00:00,sub,31,75
post2,30/03/2022,PLPE,D,na,na,na,12:00:00,sub,33,72
post2,30/03/2022,PLPE,D,na,na,na,13:00:00,sub,35,64
post2,30/03/2022,PLPE,D,na,na,na,14:00:00,sub,34,62
post2,30/03/2022,PLPE,D,na,na,na,15:00:00,sub,35,64
post2,30/03/2022,PLPE,D,na,na,na,16:00:00,sub,24,97
post2,30/03/2022,PLPE,D,na,na,na,17:00:00,sub,24,99
post2,30/03/2022,PLPE,D,na,na,na,18:00:00,sub,24,100
post2,30/03/2022,PLPE,D,na,na,na,19:00:00,sub,24,100
post2,30/03/2022,PLPE,D,na,na,na,20:00:00,sub,23,100
post2,30/03/2022,PLPE,D,na,na,na,21:00:00,sub,23,100
post2,30/03/2022,PLPE,D,na,na,na,22:00:00,sub,23,100
post2,30/03/2022,PLPE,D,na,na,na,23:00:00,sub,23,100
post2,13/10/2021,PLPE,A,na,na,na,14:00:00,sub,34.51888889,50.4
post2,30/03/2022,PLPE,B,na,na,na,00:00:00,sub,23.9,98.5
post2,13/10/2021,PLPE,A,na,na,na,12:00:00,sub,33.41722222,56.9
post2,30/03/2022,PLPE,B,na,na,na,01:00:00,sub,23.4,98.9
post2,13/10/2021,PLPE,A,na,na,na,15:00:00,sub,32.74222222,62.7
post2,30/03/2022,PLPE,B,na,na,na,02:00:00,sub,23,99
post2,13/10/2021,PLPE,A,na,na,na,11:00:00,sub,32.56222222,64.8
post2,30/03/2022,PLPE,B,na,na,na,03:00:00,sub,22.7,99.4
post2,13/10/2021,PLPE,A,na,na,na,16:00:00,sub,32.355,62.7
post2,30/03/2022,PLPE,B,na,na,na,04:00:00,sub,22.4,99.7
post2,13/10/2021,PLPE,A,na,na,na,10:00:00,sub,32.07277778,66.4
post2,30/03/2022,PLPE,B,na,na,na,05:00:00,sub,22.9,99.6
post2,13/10/2021,PLPE,A,na,na,na,17:00:00,sub,32.02111111,72.7
post2,30/03/2022,PLPE,B,na,na,na,06:00:00,sub,22.7,99.9
post2,13/10/2021,PLPE,A,na,na,na,09:00:00,sub,29.115,80.9
post2,30/03/2022,PLPE,B,na,na,na,07:00:00,sub,23.2,100
post2,13/10/2021,PLPE,A,na,na,na,18:00:00,sub,28.94111111,88.3
post2,30/03/2022,PLPE,B,na,na,na,08:00:00,sub,27.5,99.1
post2,13/10/2021,PLPE,A,na,na,na,20:00:00,sub,28.345,85.2
post2,30/03/2022,PLPE,B,na,na,na,09:00:00,sub,30.1,88.4
post2,13/10/2021,PLPE,A,na,na,na,19:00:00,sub,28.17111111,86.2
post2,30/03/2022,PLPE,B,na,na,na,10:00:00,sub,30.7,80.5
post2,13/10/2021,PLPE,A,na,na,na,08:00:00,sub,26.5,89.9
post2,30/03/2022,PLPE,B,na,na,na,11:00:00,sub,30.6,78.2
post2,13/10/2021,PLPE,A,na,na,na,22:00:00,sub,24.895,96.6
post2,30/03/2022,PLPE,B,na,na,na,12:00:00,sub,32.6,73.2
post2,13/10/2021,PLPE,A,na,na,na,23:00:00,sub,24.65277778,98.9
post2,30/03/2022,PLPE,B,na,na,na,13:00:00,sub,34.2,70.6
post2,13/10/2021,PLPE,A,na,na,na,21:00:00,sub,24.48388889,95.9
post2,30/03/2022,PLPE,B,na,na,na,14:00:00,sub,35,62.1
post2,13/10/2021,PLPE,A,na,na,na,00:00:00,sub,24.41222222,99.9
post2,30/03/2022,PLPE,B,na,na,na,15:00:00,sub,34.7,64.6
post2,13/10/2021,PLPE,A,na,na,na,03:00:00,sub,24.07388889,97.2
post2,30/03/2022,PLPE,B,na,na,na,16:00:00,sub,25.7,90.2
post2,13/10/2021,PLPE,A,na,na,na,04:00:00,sub,24.00222222,96.4
post2,30/03/2022,PLPE,B,na,na,na,17:00:00,sub,24.6,93.5
post2,13/10/2021,PLPE,A,na,na,na,01:00:00,sub,23.76111111,100
post2,30/03/2022,PLPE,B,na,na,na,18:00:00,sub,24.4,95.2
post2,13/10/2021,PLPE,A,na,na,na,07:00:00,sub,23.76111111,100
post2,30/03/2022,PLPE,B,na,na,na,19:00:00,sub,24.5,96.5
post2,13/10/2021,PLPE,A,na,na,na,02:00:00,sub,23.52111111,99.9
post2,30/03/2022,PLPE,B,na,na,na,20:00:00,sub,24,98
post2,13/10/2021,PLPE,A,na,na,na,05:00:00,sub,23.11222222,99.1
post2,30/03/2022,PLPE,B,na,na,na,21:00:00,sub,23.7,98.5
post2,13/10/2021,PLPE,A,na,na,na,06:00:00,sub,22.39277778,100
post2,30/03/2022,PLPE,B,na,na,na,22:00:00,sub,23.2,98.8
post2,14/10/2021,PLPE,A,na,na,na,14:00:00,sub,34.255,57.5
post2,30/03/2022,PLPE,B,na,na,na,23:00:00,sub,23.1,99.2
post2,30/03/2022,PLPE,C,na,na,na,00:00,sub,23.8,99.5
post2,30/03/2022,PLPE,C,na,na,na,01:00,sub,23.1,99.8
post2,30/03/2022,PLPE,C,na,na,na,02:00,sub,22.8,100
post2,30/03/2022,PLPE,C,na,na,na,03:00,sub,22.3,100
post2,30/03/2022,PLPE,C,na,na,na,04:00,sub,22.4,100
post2,30/03/2022,PLPE,C,na,na,na,05:00,sub,22.8,100
post2,30/03/2022,PLPE,C,na,na,na,06:00,sub,22.4,100
post2,30/03/2022,PLPE,C,na,na,na,07:00,sub,23.3,100
post2,30/03/2022,PLPE,C,na,na,na,08:00,sub,28.8,96.3
post2,30/03/2022,PLPE,C,na,na,na,09:00,sub,30.8,86.2
post2,30/03/2022,PLPE,C,na,na,na,10:00,sub,32,79.4
post2,30/03/2022,PLPE,C,na,na,na,11:00,sub,30.8,78.9
post2,30/03/2022,PLPE,C,na,na,na,12:00,sub,32.1,76.3
post2,30/03/2022,PLPE,C,na,na,na,13:00,sub,33.7,69.4
post2,30/03/2022,PLPE,C,na,na,na,14:00,sub,33.6,65.5
post2,30/03/2022,PLPE,C,na,na,na,15:00,sub,33.9,67.7
post2,30/03/2022,PLPE,C,na,na,na,16:00,sub,25.4,90.8
post2,30/03/2022,PLPE,C,na,na,na,17:00,sub,24.7,93.2
post2,30/03/2022,PLPE,C,na,na,na,18:00,sub,24.5,97
post2,30/03/2022,PLPE,C,na,na,na,19:00,sub,24.1,98.2
post2,30/03/2022,PLPE,C,na,na,na,20:00,sub,23.8,99
post2,30/03/2022,PLPE,C,na,na,na,21:00,sub,23.5,99.4
post2,30/03/2022,PLPE,C,na,na,na,22:00,sub,23.1,99.8
post2,30/03/2022,PLPE,C,na,na,na,23:00,sub,22.9,100
post2,31/03/2022,PLPE,D,na,na,na,00:00:00,sub,22,100
post2,31/03/2022,PLPE,D,na,na,na,01:00:00,sub,23,100
post2,31/03/2022,PLPE,D,na,na,na,02:00:00,sub,22,100
post2,31/03/2022,PLPE,D,na,na,na,03:00:00,sub,21,100
post2,31/03/2022,PLPE,D,na,na,na,04:00:00,sub,23,100
post2,31/03/2022,PLPE,D,na,na,na,05:00:00,sub,23,100
post2,31/03/2022,PLPE,D,na,na,na,06:00:00,sub,23,100
post2,31/03/2022,PLPE,D,na,na,na,07:00:00,sub,24,100
post2,31/03/2022,PLPE,D,na,na,na,08:00:00,sub,27,94
post2,31/03/2022,PLPE,D,na,na,na,09:00:00,sub,29,86
post2,31/03/2022,PLPE,D,na,na,na,10:00:00,sub,28,85
post2,31/03/2022,PLPE,D,na,na,na,11:00:00,sub,32,76
post2,31/03/2022,PLPE,D,na,na,na,12:00:00,sub,32,77
post2,31/03/2022,PLPE,D,na,na,na,13:00:00,sub,32,76
post2,31/03/2022,PLPE,D,na,na,na,14:00:00,sub,31,79
post2,31/03/2022,PLPE,D,na,na,na,15:00:00,sub,33,71
post2,31/03/2022,PLPE,D,na,na,na,16:00:00,sub,24,98
post2,31/03/2022,PLPE,D,na,na,na,17:00:00,sub,26,100
post2,31/03/2022,PLPE,D,na,na,na,18:00:00,sub,26,100
post2,31/03/2022,PLPE,D,na,na,na,19:00:00,sub,25,100
post2,31/03/2022,PLPE,D,na,na,na,20:00:00,sub,24,100
post2,31/03/2022,PLPE,D,na,na,na,21:00:00,sub,24,100
post2,31/03/2022,PLPE,D,na,na,na,22:00:00,sub,23,100
post2,31/03/2022,PLPE,D,na,na,na,23:00:00,sub,24,100
post2,14/10/2021,PLPE,A,na,na,na,13:00:00,sub,33.54777778,61.7
post2,31/03/2022,PLPE,B,na,na,na,00:00:00,sub,23,99.4
post2,14/10/2021,PLPE,A,na,na,na,16:00:00,sub,33.02722222,56.6
post2,31/03/2022,PLPE,B,na,na,na,01:00:00,sub,23.3,99.6
post2,14/10/2021,PLPE,A,na,na,na,12:00:00,sub,32.975,65.3
post2,31/03/2022,PLPE,B,na,na,na,02:00:00,sub,22.6,99.7
post2,14/10/2021,PLPE,A,na,na,na,15:00:00,sub,32.87222222,60
post2,31/03/2022,PLPE,B,na,na,na,03:00:00,sub,22.2,99.9
post2,14/10/2021,PLPE,A,na,na,na,17:00:00,sub,32.27777778,66.5
post2,31/03/2022,PLPE,B,na,na,na,04:00:00,sub,23.3,99.9
post2,14/10/2021,PLPE,A,na,na,na,10:00:00,sub,31.99611111,73.4
post2,31/03/2022,PLPE,B,na,na,na,05:00:00,sub,23.4,97.8
post2,14/10/2021,PLPE,A,na,na,na,11:00:00,sub,31.97,64.2
post2,31/03/2022,PLPE,B,na,na,na,06:00:00,sub,22.9,97.8
post2,14/10/2021,PLPE,A,na,na,na,09:00:00,sub,29.565,87.7
post2,31/03/2022,PLPE,B,na,na,na,07:00:00,sub,23.2,97.2
post2,14/10/2021,PLPE,A,na,na,na,18:00:00,sub,28.27,87.6
post2,31/03/2022,PLPE,B,na,na,na,08:00:00,sub,25.5,93.4
post2,14/10/2021,PLPE,A,na,na,na,23:00:00,sub,26.62222222,83.6
post2,31/03/2022,PLPE,B,na,na,na,09:00:00,sub,27.9,87.6
post2,14/10/2021,PLPE,A,na,na,na,08:00:00,sub,26.57277778,97.4
post2,31/03/2022,PLPE,B,na,na,na,10:00:00,sub,27.6,86
post2,14/10/2021,PLPE,A,na,na,na,19:00:00,sub,26.45111111,94
post2,31/03/2022,PLPE,B,na,na,na,11:00:00,sub,30.6,77.7
post2,14/10/2021,PLPE,A,na,na,na,22:00:00,sub,26.30388889,89.5
post2,31/03/2022,PLPE,B,na,na,na,12:00:00,sub,32,77.4
post2,14/10/2021,PLPE,A,na,na,na,20:00:00,sub,26.06111111,96.9
post2,31/03/2022,PLPE,B,na,na,na,13:00:00,sub,31,77.2
post2,14/10/2021,PLPE,A,na,na,na,21:00:00,sub,26.03611111,96.3
post2,31/03/2022,PLPE,B,na,na,na,14:00:00,sub,30.2,78.8
post2,14/10/2021,PLPE,A,na,na,na,07:00:00,sub,24.75,100
post2,31/03/2022,PLPE,B,na,na,na,15:00:00,sub,31.9,72.5
post2,14/10/2021,PLPE,A,na,na,na,00:00:00,sub,24.48388889,99.8
post2,31/03/2022,PLPE,B,na,na,na,16:00:00,sub,24.4,94.3
post2,14/10/2021,PLPE,A,na,na,na,01:00:00,sub,24.38777778,100
post2,31/03/2022,PLPE,B,na,na,na,17:00:00,sub,26.4,97.8
post2,14/10/2021,PLPE,A,na,na,na,02:00:00,sub,23.97777778,100
post2,31/03/2022,PLPE,B,na,na,na,18:00:00,sub,26.4,98.3
post2,14/10/2021,PLPE,A,na,na,na,03:00:00,sub,23.42388889,100
post2,31/03/2022,PLPE,B,na,na,na,19:00:00,sub,25.6,99.1
post2,14/10/2021,PLPE,A,na,na,na,04:00:00,sub,23.20777778,100
post2,31/03/2022,PLPE,B,na,na,na,20:00:00,sub,24.6,99.3
post2,14/10/2021,PLPE,A,na,na,na,05:00:00,sub,22.8,100
post2,31/03/2022,PLPE,B,na,na,na,21:00:00,sub,24.4,99.6
post2,14/10/2021,PLPE,A,na,na,na,06:00:00,sub,22.53722222,100
post2,31/03/2022,PLPE,B,na,na,na,22:00:00,sub,23.8,99.9
post2,15/10/2021,PLPE,A,na,na,na,13:00:00,sub,35.12777778,49.4
post2,31/03/2022,PLPE,B,na,na,na,23:00:00,sub,24,100
post2,31/03/2022,PLPE,C,na,na,na,00:00,sub,22.8,100
post2,31/03/2022,PLPE,C,na,na,na,01:00,sub,23,100
post2,31/03/2022,PLPE,C,na,na,na,02:00,sub,22.4,100
post2,31/03/2022,PLPE,C,na,na,na,03:00,sub,21.9,100
post2,31/03/2022,PLPE,C,na,na,na,04:00,sub,22.8,100
post2,31/03/2022,PLPE,C,na,na,na,05:00,sub,22.8,100
post2,31/03/2022,PLPE,C,na,na,na,06:00,sub,22.6,100
post2,31/03/2022,PLPE,C,na,na,na,07:00,sub,23,99.5
post2,31/03/2022,PLPE,C,na,na,na,08:00,sub,25.9,96.1
post2,31/03/2022,PLPE,C,na,na,na,09:00,sub,28.2,88.3
post2,31/03/2022,PLPE,C,na,na,na,10:00,sub,27.7,88.6
post2,31/03/2022,PLPE,C,na,na,na,11:00,sub,30.7,81
post2,31/03/2022,PLPE,C,na,na,na,12:00,sub,30.9,79.3
post2,31/03/2022,PLPE,C,na,na,na,13:00,sub,30.6,79.8
post2,31/03/2022,PLPE,C,na,na,na,14:00,sub,30.1,79.7
post2,31/03/2022,PLPE,C,na,na,na,15:00,sub,31.5,74.4
post2,31/03/2022,PLPE,C,na,na,na,16:00,sub,25.1,94.8
post2,31/03/2022,PLPE,C,na,na,na,17:00,sub,26.8,97.7
post2,31/03/2022,PLPE,C,na,na,na,18:00,sub,26.6,98.4
post2,31/03/2022,PLPE,C,na,na,na,19:00,sub,25.5,99.1
post2,31/03/2022,PLPE,C,na,na,na,20:00,sub,24.5,99.7
post2,31/03/2022,PLPE,C,na,na,na,21:00,sub,24.2,100
post2,31/03/2022,PLPE,C,na,na,na,22:00,sub,23.8,100
post2,31/03/2022,PLPE,C,na,na,na,23:00,sub,23.7,100
post2,01/04/2022,PLPE,D,na,na,na,00:00:00,sub,23,100
post2,01/04/2022,PLPE,D,na,na,na,01:00:00,sub,22,100
post2,01/04/2022,PLPE,D,na,na,na,02:00:00,sub,22,100
post2,01/04/2022,PLPE,D,na,na,na,03:00:00,sub,23,100
post2,01/04/2022,PLPE,D,na,na,na,04:00:00,sub,24,100
post2,01/04/2022,PLPE,D,na,na,na,05:00:00,sub,24,100
post2,01/04/2022,PLPE,D,na,na,na,06:00:00,sub,22,100
post2,01/04/2022,PLPE,D,na,na,na,07:00:00,sub,25,100
post2,01/04/2022,PLPE,D,na,na,na,08:00:00,sub,28,98
post2,01/04/2022,PLPE,D,na,na,na,09:00:00,sub,30,90
post2,01/04/2022,PLPE,D,na,na,na,10:00:00,sub,31,82
post2,01/04/2022,PLPE,D,na,na,na,11:00:00,sub,34,72
post2,01/04/2022,PLPE,D,na,na,na,12:00:00,sub,34,67
post2,01/04/2022,PLPE,D,na,na,na,13:00:00,sub,35,63
post2,01/04/2022,PLPE,D,na,na,na,14:00:00,sub,35,58
post2,01/04/2022,PLPE,D,na,na,na,15:00:00,sub,36,54
post2,01/04/2022,PLPE,D,na,na,na,16:00:00,sub,36,55
post2,01/04/2022,PLPE,D,na,na,na,17:00:00,sub,35,59
post2,01/04/2022,PLPE,D,na,na,na,18:00:00,sub,30,84
post2,01/04/2022,PLPE,D,na,na,na,19:00:00,sub,25,95
post2,01/04/2022,PLPE,D,na,na,na,20:00:00,sub,24,97
post2,01/04/2022,PLPE,D,na,na,na,21:00:00,sub,24,98
post2,01/04/2022,PLPE,D,na,na,na,22:00:00,sub,24,99
post2,01/04/2022,PLPE,D,na,na,na,23:00:00,sub,24,99
post2,15/10/2021,PLPE,A,na,na,na,14:00:00,sub,35.04888889,49.9
post2,01/04/2022,PLPE,B,na,na,na,00:00:00,sub,23.6,100
post2,15/10/2021,PLPE,A,na,na,na,15:00:00,sub,34.12388889,50.3
post2,01/04/2022,PLPE,B,na,na,na,01:00:00,sub,23,100
post2,15/10/2021,PLPE,A,na,na,na,12:00:00,sub,33.835,54.9
post2,01/04/2022,PLPE,B,na,na,na,02:00:00,sub,23,100
post2,15/10/2021,PLPE,A,na,na,na,16:00:00,sub,33.73,49.9
post2,01/04/2022,PLPE,B,na,na,na,03:00:00,sub,23.2,100
post2,15/10/2021,PLPE,A,na,na,na,17:00:00,sub,32.87222222,56.1
post2,01/04/2022,PLPE,B,na,na,na,04:00:00,sub,24,100
post2,15/10/2021,PLPE,A,na,na,na,11:00:00,sub,32.82,62
post2,01/04/2022,PLPE,B,na,na,na,05:00:00,sub,23.5,100
post2,15/10/2021,PLPE,A,na,na,na,10:00:00,sub,31.68888889,71.1
post2,01/04/2022,PLPE,B,na,na,na,06:00:00,sub,23,100
post2,15/10/2021,PLPE,A,na,na,na,18:00:00,sub,28.69222222,80.6
post2,01/04/2022,PLPE,B,na,na,na,07:00:00,sub,23.7,100
post2,15/10/2021,PLPE,A,na,na,na,09:00:00,sub,28.19611111,88.2
post2,01/04/2022,PLPE,B,na,na,na,08:00:00,sub,25.9,100
post2,15/10/2021,PLPE,A,na,na,na,00:00:00,sub,26.475,86.6
post2,01/04/2022,PLPE,B,na,na,na,09:00:00,sub,28.2,95.3
post2,15/10/2021,PLPE,A,na,na,na,19:00:00,sub,26.23111111,90.4
post2,01/04/2022,PLPE,B,na,na,na,10:00:00,sub,29.5,87.4
post2,15/10/2021,PLPE,A,na,na,na,22:00:00,sub,25.72,90
post2,01/04/2022,PLPE,B,na,na,na,11:00:00,sub,32.2,77.7
post2,15/10/2021,PLPE,A,na,na,na,20:00:00,sub,25.42777778,94.7
post2,01/04/2022,PLPE,B,na,na,na,12:00:00,sub,33.5,68.9
post2,15/10/2021,PLPE,A,na,na,na,21:00:00,sub,25.38,96
post2,01/04/2022,PLPE,B,na,na,na,13:00:00,sub,35,63.6
post2,15/10/2021,PLPE,A,na,na,na,01:00:00,sub,25.18611111,91.7
post2,01/04/2022,PLPE,B,na,na,na,14:00:00,sub,33.8,62.4
post2,15/10/2021,PLPE,A,na,na,na,08:00:00,sub,25.08888889,99.1
post2,01/04/2022,PLPE,B,na,na,na,15:00:00,sub,37,56.4
post2,15/10/2021,PLPE,A,na,na,na,23:00:00,sub,24.41222222,94.9
post2,01/04/2022,PLPE,B,na,na,na,16:00:00,sub,36.3,52.8
post2,15/10/2021,PLPE,A,na,na,na,02:00:00,sub,24.24277778,97
post2,01/04/2022,PLPE,B,na,na,na,17:00:00,sub,32.8,63.4
post2,15/10/2021,PLPE,A,na,na,na,03:00:00,sub,23.83277778,98.2
post2,01/04/2022,PLPE,B,na,na,na,18:00:00,sub,29.2,84.6
post2,15/10/2021,PLPE,A,na,na,na,07:00:00,sub,23.665,100
post2,01/04/2022,PLPE,B,na,na,na,19:00:00,sub,26.1,93.7
post2,15/10/2021,PLPE,A,na,na,na,05:00:00,sub,23.64111111,100
post2,01/04/2022,PLPE,B,na,na,na,20:00:00,sub,25,96.4
post2,15/10/2021,PLPE,A,na,na,na,04:00:00,sub,23.61722222,99.4
post2,01/04/2022,PLPE,B,na,na,na,21:00:00,sub,24.6,97.5
post2,15/10/2021,PLPE,A,na,na,na,06:00:00,sub,23.52111111,100
post2,01/04/2022,PLPE,B,na,na,na,22:00:00,sub,24.3,98.1
post2,16/10/2021,PLPE,A,na,na,na,14:00:00,sub,33.26111111,68.6
post2,01/04/2022,PLPE,B,na,na,na,23:00:00,sub,24.3,98.6
post2,01/04/2022,PLPE,C,na,na,na,00:00,sub,23.3,100
post2,01/04/2022,PLPE,C,na,na,na,01:00,sub,22.8,100
post2,01/04/2022,PLPE,C,na,na,na,02:00,sub,22.6,100
post2,01/04/2022,PLPE,C,na,na,na,03:00,sub,22.8,100
post2,01/04/2022,PLPE,C,na,na,na,04:00,sub,23.7,100
